plant_id,scientific_name,common_name,display_name,plant_family,image_url,image_source,native_states,growth_habit,plant_type,zone_min,zone_max,maintenance,soil_description,soil_moisture,soil_ph,supports_full_sun,supports_part_shade,supports_shade,supports_low_water,supports_medium_water,supports_high_water,bloom_color,bloom_jan,bloom_feb,bloom_mar,bloom_apr,bloom_may,bloom_jun,bloom_jul,bloom_aug,bloom_sep,bloom_oct,bloom_nov,bloom_dec,supports_bee_observed,supports_butterfly_observed,supports_hummingbird_observed,supports_moth_observed,supports_fly_observed,supports_beetle_observed,supports_wasp_observed,has_ladybird_data,has_pollinator_data
PLANT-00494,Iodanthus pinnatifidus,"Purplerocket, Purple Rocket, Purple-rocket, Violet-rocket","Purplerocket, Purple Rocket, Purple-rocket, Violet-rocket",Brassicaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/1016769/medium.jpg,iNaturalist,Alabama | Arkansas | Illinois | Indiana | Iowa | Kansas | Kentucky | Maryland | Minnesota | Missouri | New Jersey | Ohio | Oklahoma | Pennsylvania | Tennessee | Texas | West Virginia | Wisconsin,Herb,Herbaceous perennial,4,8,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"White , Pink , Purple",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00495,Ionactis linariifolia,stiff aster,stiff aster,,https://inaturalist-open-data.s3.amazonaws.com/photos/10366826/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,,Herbaceous perennial,4,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00496,Ipomoea alba,"Moonflower, Moon Vine, Tropical White Morning Glory","Moonflower, Moon Vine, Tropical White Morning Glory",Convolvulaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/221656903/medium.jpg,iNaturalist,Florida,Vine,Vine,10,12,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,White,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00497,Ipomoea pandurata,"Man Of The Earth, Wild Potato, Wild Sweet Potato, Manroot","Man Of The Earth, Wild Potato, Wild Sweet Potato, Manroot",Convolvulaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/84898487/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Mississippi | Missouri | Nebraska | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia,Herb,Vine,6,8,Medium,,Moist,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"White , Pink , Purple",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00498,Ipomopsis rubra,"Standing Cypress, Texas Plume, Red Texas Star, Red Gilia","Standing Cypress, Texas Plume, Red Texas Star, Red Gilia",Polemoniaceae,https://static.inaturalist.org/photos/18590695/medium.jpg,iNaturalist,Alabama | Florida | Louisiana | Mississippi | Oklahoma | Texas,Herb,Herbaceous perennial,6,9,Low,"Dry, sandy or rocky soils. Gravelly, Sandy, Sandy Loam, Medium Loam",Dry,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Red , Orange , Yellow",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00499,Iresine rhizomatosa,bloodleaf,bloodleaf,,https://inaturalist-open-data.s3.amazonaws.com/photos/227334543/medium.jpeg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Maryland | Mississippi | Missouri | New Jersey | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia,,Herbaceous perennial,5,8,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00500,Iris brevicaulis,Zigzag Iris,Zigzag Iris,Iridaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/3304117/medium.JPG,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Kansas | Kentucky | Louisiana | Mississippi | Missouri | Ohio | Oklahoma | Tennessee,Herb,Herbaceous perennial,4,8,Medium,"Moist, rich soils. Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay","Moist , Wet",,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"White , Yellow , Blue , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00501,Iris cristata,Dwarf Crested Iris,Dwarf Crested Iris,Iridaceae,https://static.inaturalist.org/photos/290220/medium.jpg,iNaturalist,Alabama | Arkansas | Georgia | Illinois | Indiana | Maryland | Mississippi | Missouri | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Virginia | West Virginia,Herb,Herbaceous perennial,3,9,Medium,"Well-drained, rich, acid soils.",Moist,Acidic (pH<6.8),FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"White , Yellow , Blue , Purple",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00502,Iris fulva,"Copper Iris, Red Iris","Copper Iris, Red Iris",Iridaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/199220204/medium.jpg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Kansas | Kentucky | Louisiana | Mississippi | Missouri | Ohio | Tennessee | Texas,Herb,Herbaceous perennial,5,9,Low,"Saturated, rich soils. Normally grows in acid soils but can tolerate lime.","Moist , Wet","Alkaline (pH>7.2) , Acidic (pH<6.8) , Circumneutral (pH 6.8-7.2)",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"Red , Orange , Yellow",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00503,Iris hexagona,Dixie Iris,Dixie Iris,Iridaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/77335918/medium.jpg,iNaturalist,Florida | South Carolina,Herb,Herbaceous perennial,7,9,Medium,,"Moist , Wet",Acidic (pH<6.8),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"White , Yellow , Blue , Violet",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00504,Iris missouriensis,"Rocky Mountain Iris, Western Blue Flag","Rocky Mountain Iris, Western Blue Flag",Iridaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/1899110/medium.jpg,iNaturalist,Arizona | California | Colorado | Idaho | Montana | Nebraska | Nevada | New Mexico | Oregon | South Dakota | Utah | Washington | Wyoming,Herb,Herbaceous perennial,3,8,Low,Wet soils.,Wet,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"White , Yellow , Blue , Purple",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00505,Iris versicolor,"Harlequin Blueflag, Northern Blue Flag, Large Blue Iris","Harlequin Blueflag, Northern Blue Flag, Large Blue Iris",Iridaceae,https://static.inaturalist.org/photos/135271513/medium.jpg,iNaturalist,Connecticut | Maine | Maryland | Massachusetts | Michigan | Minnesota | New Hampshire | New Jersey | New York | Ohio | Pennsylvania | Rhode Island | Vermont | Virginia | Wisconsin,Herb,Herbaceous perennial,3,9,Low,"Moist, rich soils.","Moist , Wet",Acidic (pH<6.8),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"White , Yellow , Blue , Purple , Violet",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00506,Iris virginica,"Virginia Iris, Great Blue Flag, Southern Blue Flag","Virginia Iris, Great Blue Flag, Southern Blue Flag",Iridaceae,https://static.inaturalist.org/photos/301969594/medium.jpg,iNaturalist,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,5,9,Low,"Moist, rich soils.",Wet,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"White , Yellow , Blue , Purple , Violet",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00507,Iris virginica var. shrevei,southern blue flag,southern blue flag,,,,Alabama | Arkansas | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia | West Virginia | Wisconsin,,Herbaceous perennial,5,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00508,Itea virginica,"Virginia Sweetspire, Tassel-white, Virginia Willow","Virginia Sweetspire, Tassel-white, Virginia Willow",Grossulariaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/143782553/medium.jpg,iNaturalist,Alabama | Arkansas | Delaware | Florida | Georgia | Illinois | Indiana | Kentucky | Louisiana | Maryland | Mississippi | Missouri | New Jersey | North Carolina | Oklahoma | Pennsylvania | South Carolina | Tennessee | Texas | Virginia,Shrub,Deciduous shrub,5,9,Low,"Moist, acid soils. Acid-based, Sandy, Sandy Loam, Medium Loam, Clay Loam, Clay",Moist,Acidic (pH<6.8),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,White,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00509,Jatropha multifida,coralbush,coralbush,,https://inaturalist-open-data.s3.amazonaws.com/photos/57341426/medium.jpg,iNaturalist,Florida,,Broadleaf evergreen,10,12,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00510,Jeffersonia diphylla,Twinleaf,Twinleaf,Berberidaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/190055789/medium.jpg,iNaturalist,Alabama | Georgia | Illinois | Indiana | Iowa | Kentucky | Maryland | Michigan | Minnesota | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Tennessee | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,5,7,Low,"Rich, damp soils.",Moist,Acidic (pH<6.8),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,White,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00511,Juglans cinerea,"Butternut, White Walnut","Butternut, White Walnut",Juglandaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/62230/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Georgia | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia | Wisconsin,Tree,Tree,3,7,Medium,"Rich, moist soils.",Moist,Circumneutral (pH 6.8-7.2),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Green , Brown",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00512,Juglans nigra,"Black Walnut, Eastern Black Walnut, American Black Walnut","Black Walnut, Eastern Black Walnut, American Black Walnut",Juglandaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/38351837/medium.jpg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | North Dakota | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Virginia | West Virginia | Wisconsin,Tree,Tree,4,9,Medium,"Moist, rich soils. Sandy Loam, Medium Loam, Clay Loam, Acid-based, Calcareous",Moist,Circumneutral (pH 6.8-7.2),TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Yellow , Green , Brown",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00513,Juncus dudleyi,Dudley's Rush,Dudley's Rush,Juncaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/425009752/medium.jpg,iNaturalist,Alabama | Arizona | Arkansas | California | Colorado | Connecticut | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Grass/Grass-like,Rush or Sedge,3,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Green,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00514,Juncus effusus,"Common Rush, Soft Rush","Common Rush, Soft Rush",Juncaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/41202988/medium.jpg,iNaturalist,Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | Tennessee | Texas | Vermont | Virginia | Washington | West Virginia | Wisconsin,Grass/Grass-like,Rush or Sedge,4,9,Low,"Clay, Loam, Sand","Moist , Wet",,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"Green , Brown",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00515,Juncus tenuis,"Poverty Rush, Path Rush","Poverty Rush, Path Rush",Juncaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/32809281/medium.jpg,iNaturalist,Alabama | Alaska | Arizona | California | Connecticut | Delaware | Florida | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Grass/Grass-like,Rush or Sedge,2,9,Low,,,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Green,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00516,Juniperus ashei,ashe juniper,ashe juniper,,https://inaturalist-open-data.s3.amazonaws.com/photos/61302560/medium.jpg,iNaturalist,Arkansas | Missouri | Oklahoma | Texas,,Needled evergreen,6,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00517,Juniperus communis,Common Juniper,Common Juniper,Cupressaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/61660329/medium.jpg,iNaturalist,Alabama | Alaska | Arizona | California | Colorado | Connecticut | Delaware | Georgia | Idaho | Illinois | Indiana | Iowa | Kentucky | Maine | Maryland | Massachusetts | Michigan | Minnesota | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Tree,Needled evergreen,2,7,Low,Sandy,Dry,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Yellow,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00518,Juniperus horizontalis,"Creeping Juniper, Creeping Savin","Creeping Juniper, Creeping Savin",Cupressaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/250334018/medium.jpg,iNaturalist,Alaska | Illinois | Indiana | Iowa | Maine | Massachusetts | Michigan | Minnesota | Montana | Nebraska | New Hampshire | North Dakota | Ohio | Rhode Island | South Dakota | Vermont | Wisconsin | Wyoming,Shrub,Needled evergreen,3,9,Low,"Dry, rocky soils.",Dry,Circumneutral (pH 6.8-7.2),TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"White , Brown",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00519,Juniperus virginiana,"Eastern Red Cedar, Eastern Redcedar, Virginia Juniper, Red Juniper, Pencil Cedar, Carolina Cedar, Red Savin","Eastern Red Cedar, Eastern Redcedar, Virginia Juniper, Red Juniper, Pencil Cedar, Carolina Cedar, Red Savin",Cupressaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/165898544/medium.jpg,iNaturalist,Alabama | Arkansas | Colorado | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin | Wyoming,Tree,Needled evergreen,2,9,Low,"Dry, limestone soils (adaptable). Sandy, Sandy Loam, Medium Loam Clay Loam, Clay, Rocky, Limestone-based, Caliche type.",Dry,Circumneutral (pH 6.8-7.2),TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Green , Purple , Brown",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00520,Kalmia latifolia,"Mountain Laurel, Calico Bush, Kalmia, Mountain-laurel","Mountain Laurel, Calico Bush, Kalmia, Mountain-laurel",Ericaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/395501030/medium.jpg,iNaturalist,Alabama | Connecticut | Delaware | Florida | Georgia | Indiana | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Mississippi | New Hampshire | New Jersey | New York | North Carolina | Ohio | Pennsylvania | Rhode Island | South Carolina | Tennessee | Vermont | Virginia | West Virginia,Shrub,Broadleaf evergreen,4,9,Medium,"Cool, moist rocky or sandy soils.",Moist,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"White , Pink , Purple",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00521,Koeleria macrantha,"Prairie Junegrass, Junegrass, Prairie Koeler's Grass","Prairie Junegrass, Junegrass, Prairie Koeler's Grass",Poaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/42363755/medium.jpg,iNaturalist,Missouri,Grass/Grass-like,Ornamental grass,3,9,Low,Sandy or rocky soils.,Dry,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Yellow,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00522,Lachnocaulon anceps,whitehead bogbutton,whitehead bogbutton,,https://inaturalist-open-data.s3.amazonaws.com/photos/84408306/medium.jpg,iNaturalist,Alabama | Florida | Georgia | Louisiana | Mississippi | New Jersey | North Carolina | South Carolina | Tennessee | Virginia,,Herbaceous perennial,7,10,Medium,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PLANT-00523,Lactuca floridana,"Woodland Lettuce, Florida Lettuce","Woodland Lettuce, Florida Lettuce",Asteraceae,https://static.inaturalist.org/photos/9972831/medium.jpeg,iNaturalist,Alabama | Alaska | Arkansas | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Jersey | New Mexico | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | South Carolina | South Dakota | Tennessee | Texas | Virginia | West Virginia | Wisconsin,Biennial,Annual,,,Medium,,"Moist , Wet",,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"White , Blue",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00524,Leitneria floridana,Corkwood,Corkwood,Leitneriaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/255461110/medium.jpeg,iNaturalist,Arkansas | Florida | Georgia | Mississippi | Missouri | Texas,Shrub,Deciduous shrub,5,9,Low,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Red , Green",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00525,Lemna minor,Common Duckweed,Common Duckweed,Lemnaceae,https://inaturalist-open-data.s3.amazonaws.com/photos/145834264/medium.jpeg,iNaturalist,Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | Florida | Georgia | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming,Herb,Herbaceous perennial,4,10,Medium,,Wet,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Green,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PLANT-00526,Lespedeza capitata,"Roundhead Lespedeza, Roundhead Bush-clover, Round-headed Lespedeza, Round-headed Bush-clover","Roundhead Lespedeza, Roundhead Bush-clover, Round-headed Lespedeza, Round-headed Bush-clover",Fabaceae,https://static.inaturalist.org/photos/88789131/medium.jpeg,iNaturalist,Alabama | Arkansas | Connecticut | Delaware | Florida | Georgia | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Nebraska | New Hampshire | New Jersey | New York | North Carolina | Ohio | Oklahoma | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Vermont | Virginia | West Virginia | Wisconsin,Herb,Herbaceous perennial,4,8,Low,Well-drained soils.,Dry,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,White,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
