plant_id,scientific_name_key,native_state
PLANT-00515,juncus tenuis,Washington
PLANT-00515,juncus tenuis,West Virginia
PLANT-00515,juncus tenuis,Wisconsin
PLANT-00515,juncus tenuis,Wyoming
PLANT-00516,juniperus ashei,Arkansas
PLANT-00516,juniperus ashei,Missouri
PLANT-00516,juniperus ashei,Oklahoma
PLANT-00516,juniperus ashei,Texas
PLANT-00517,juniperus communis,Alabama
PLANT-00517,juniperus communis,Alaska
PLANT-00517,juniperus communis,Arizona
PLANT-00517,juniperus communis,California
PLANT-00517,juniperus communis,Colorado
PLANT-00517,juniperus communis,Connecticut
PLANT-00517,juniperus communis,Delaware
PLANT-00517,juniperus communis,Georgia
PLANT-00517,juniperus communis,Idaho
PLANT-00517,juniperus communis,Illinois
PLANT-00517,juniperus communis,Indiana
PLANT-00517,juniperus communis,Iowa
PLANT-00517,juniperus communis,Kentucky
PLANT-00517,juniperus communis,Maine
PLANT-00517,juniperus communis,Maryland
PLANT-00517,juniperus communis,Massachusetts
PLANT-00517,juniperus communis,Michigan
PLANT-00517,juniperus communis,Minnesota
PLANT-00517,juniperus communis,Montana
PLANT-00517,juniperus communis,Nebraska
PLANT-00517,juniperus communis,Nevada
PLANT-00517,juniperus communis,New Hampshire
PLANT-00517,juniperus communis,New Jersey
PLANT-00517,juniperus communis,New Mexico
PLANT-00517,juniperus communis,New York
PLANT-00517,juniperus communis,North Carolina
PLANT-00517,juniperus communis,North Dakota
PLANT-00517,juniperus communis,Ohio
PLANT-00517,juniperus communis,Oregon
PLANT-00517,juniperus communis,Pennsylvania
PLANT-00517,juniperus communis,Rhode Island
PLANT-00517,juniperus communis,South Carolina
PLANT-00517,juniperus communis,South Dakota
PLANT-00517,juniperus communis,Utah
PLANT-00517,juniperus communis,Vermont
PLANT-00517,juniperus communis,Virginia
PLANT-00517,juniperus communis,Washington
PLANT-00517,juniperus communis,West Virginia
PLANT-00517,juniperus communis,Wisconsin
PLANT-00517,juniperus communis,Wyoming
PLANT-00518,juniperus horizontalis,Alaska
PLANT-00518,juniperus horizontalis,Illinois
PLANT-00518,juniperus horizontalis,Indiana
PLANT-00518,juniperus horizontalis,Iowa
PLANT-00518,juniperus horizontalis,Maine
PLANT-00518,juniperus horizontalis,Massachusetts
PLANT-00518,juniperus horizontalis,Michigan
PLANT-00518,juniperus horizontalis,Minnesota
PLANT-00518,juniperus horizontalis,Montana
PLANT-00518,juniperus horizontalis,Nebraska
PLANT-00518,juniperus horizontalis,New Hampshire
PLANT-00518,juniperus horizontalis,North Dakota
PLANT-00518,juniperus horizontalis,Ohio
PLANT-00518,juniperus horizontalis,Rhode Island
PLANT-00518,juniperus horizontalis,South Dakota
PLANT-00518,juniperus horizontalis,Vermont
PLANT-00518,juniperus horizontalis,Wisconsin
PLANT-00518,juniperus horizontalis,Wyoming
PLANT-00519,juniperus virginiana,Alabama
PLANT-00519,juniperus virginiana,Arkansas
PLANT-00519,juniperus virginiana,Colorado
PLANT-00519,juniperus virginiana,Connecticut
PLANT-00519,juniperus virginiana,Delaware
PLANT-00519,juniperus virginiana,Florida
PLANT-00519,juniperus virginiana,Georgia
PLANT-00519,juniperus virginiana,Illinois
PLANT-00519,juniperus virginiana,Indiana
PLANT-00519,juniperus virginiana,Iowa
PLANT-00519,juniperus virginiana,Kansas
PLANT-00519,juniperus virginiana,Kentucky
PLANT-00519,juniperus virginiana,Louisiana
PLANT-00519,juniperus virginiana,Maine
PLANT-00519,juniperus virginiana,Maryland
PLANT-00519,juniperus virginiana,Massachusetts
PLANT-00519,juniperus virginiana,Michigan
PLANT-00519,juniperus virginiana,Minnesota
PLANT-00519,juniperus virginiana,Mississippi
PLANT-00519,juniperus virginiana,Missouri
PLANT-00519,juniperus virginiana,Nebraska
PLANT-00519,juniperus virginiana,New Hampshire
PLANT-00519,juniperus virginiana,New Jersey
PLANT-00519,juniperus virginiana,New York
PLANT-00519,juniperus virginiana,North Carolina
PLANT-00519,juniperus virginiana,Ohio
PLANT-00519,juniperus virginiana,Oklahoma
PLANT-00519,juniperus virginiana,Pennsylvania
PLANT-00519,juniperus virginiana,Rhode Island
PLANT-00519,juniperus virginiana,South Carolina
PLANT-00519,juniperus virginiana,South Dakota
PLANT-00519,juniperus virginiana,Tennessee
PLANT-00519,juniperus virginiana,Texas
PLANT-00519,juniperus virginiana,Vermont
PLANT-00519,juniperus virginiana,Virginia
PLANT-00519,juniperus virginiana,West Virginia
PLANT-00519,juniperus virginiana,Wisconsin
PLANT-00519,juniperus virginiana,Wyoming
PLANT-00520,kalmia latifolia,Alabama
PLANT-00520,kalmia latifolia,Connecticut
PLANT-00520,kalmia latifolia,Delaware
PLANT-00520,kalmia latifolia,Florida
PLANT-00520,kalmia latifolia,Georgia
PLANT-00520,kalmia latifolia,Indiana
PLANT-00520,kalmia latifolia,Kentucky
PLANT-00520,kalmia latifolia,Louisiana
PLANT-00520,kalmia latifolia,Maine
PLANT-00520,kalmia latifolia,Maryland
PLANT-00520,kalmia latifolia,Massachusetts
PLANT-00520,kalmia latifolia,Mississippi
PLANT-00520,kalmia latifolia,New Hampshire
PLANT-00520,kalmia latifolia,New Jersey
PLANT-00520,kalmia latifolia,New York
PLANT-00520,kalmia latifolia,North Carolina
PLANT-00520,kalmia latifolia,Ohio
PLANT-00520,kalmia latifolia,Pennsylvania
PLANT-00520,kalmia latifolia,Rhode Island
PLANT-00520,kalmia latifolia,South Carolina
PLANT-00520,kalmia latifolia,Tennessee
PLANT-00520,kalmia latifolia,Vermont
PLANT-00520,kalmia latifolia,Virginia
PLANT-00520,kalmia latifolia,West Virginia
PLANT-00521,koeleria macrantha,Missouri
PLANT-00522,lachnocaulon anceps,Alabama
PLANT-00522,lachnocaulon anceps,Florida
PLANT-00522,lachnocaulon anceps,Georgia
PLANT-00522,lachnocaulon anceps,Louisiana
PLANT-00522,lachnocaulon anceps,Mississippi
PLANT-00522,lachnocaulon anceps,New Jersey
PLANT-00522,lachnocaulon anceps,North Carolina
PLANT-00522,lachnocaulon anceps,South Carolina
PLANT-00522,lachnocaulon anceps,Tennessee
PLANT-00522,lachnocaulon anceps,Virginia
PLANT-00523,lactuca floridana,Alabama
PLANT-00523,lactuca floridana,Alaska
PLANT-00523,lactuca floridana,Arkansas
PLANT-00523,lactuca floridana,Delaware
PLANT-00523,lactuca floridana,Florida
PLANT-00523,lactuca floridana,Georgia
PLANT-00523,lactuca floridana,Illinois
PLANT-00523,lactuca floridana,Indiana
PLANT-00523,lactuca floridana,Iowa
PLANT-00523,lactuca floridana,Kansas
PLANT-00523,lactuca floridana,Kentucky
PLANT-00523,lactuca floridana,Louisiana
PLANT-00523,lactuca floridana,Maryland
PLANT-00523,lactuca floridana,Massachusetts
PLANT-00523,lactuca floridana,Michigan
PLANT-00523,lactuca floridana,Minnesota
PLANT-00523,lactuca floridana,Mississippi
PLANT-00523,lactuca floridana,Missouri
PLANT-00523,lactuca floridana,Nebraska
PLANT-00523,lactuca floridana,New Jersey
PLANT-00523,lactuca floridana,New Mexico
PLANT-00523,lactuca floridana,New York
PLANT-00523,lactuca floridana,North Carolina
PLANT-00523,lactuca floridana,Ohio
PLANT-00523,lactuca floridana,Oklahoma
PLANT-00523,lactuca floridana,Pennsylvania
PLANT-00523,lactuca floridana,South Carolina
PLANT-00523,lactuca floridana,South Dakota
PLANT-00523,lactuca floridana,Tennessee
PLANT-00523,lactuca floridana,Texas
PLANT-00523,lactuca floridana,Virginia
PLANT-00523,lactuca floridana,West Virginia
PLANT-00523,lactuca floridana,Wisconsin
PLANT-00524,leitneria floridana,Arkansas
PLANT-00524,leitneria floridana,Florida
PLANT-00524,leitneria floridana,Georgia
PLANT-00524,leitneria floridana,Mississippi
PLANT-00524,leitneria floridana,Missouri
PLANT-00524,leitneria floridana,Texas
PLANT-00525,lemna minor,Alabama
PLANT-00525,lemna minor,Alaska
PLANT-00525,lemna minor,Arizona
PLANT-00525,lemna minor,Arkansas
PLANT-00525,lemna minor,California
PLANT-00525,lemna minor,Colorado
PLANT-00525,lemna minor,Connecticut
PLANT-00525,lemna minor,Delaware
PLANT-00525,lemna minor,Florida
PLANT-00525,lemna minor,Georgia
PLANT-00525,lemna minor,Idaho
PLANT-00525,lemna minor,Illinois
PLANT-00525,lemna minor,Indiana
PLANT-00525,lemna minor,Iowa
PLANT-00525,lemna minor,Kansas
PLANT-00525,lemna minor,Kentucky
PLANT-00525,lemna minor,Louisiana
PLANT-00525,lemna minor,Maine
PLANT-00525,lemna minor,Maryland
PLANT-00525,lemna minor,Massachusetts
PLANT-00525,lemna minor,Michigan
PLANT-00525,lemna minor,Minnesota
PLANT-00525,lemna minor,Mississippi
PLANT-00525,lemna minor,Missouri
PLANT-00525,lemna minor,Montana
PLANT-00525,lemna minor,Nebraska
PLANT-00525,lemna minor,Nevada
PLANT-00525,lemna minor,New Hampshire
PLANT-00525,lemna minor,New Jersey
PLANT-00525,lemna minor,New Mexico
PLANT-00525,lemna minor,New York
PLANT-00525,lemna minor,North Carolina
PLANT-00525,lemna minor,North Dakota
PLANT-00525,lemna minor,Ohio
PLANT-00525,lemna minor,Oklahoma
PLANT-00525,lemna minor,Oregon
PLANT-00525,lemna minor,Pennsylvania
PLANT-00525,lemna minor,Rhode Island
PLANT-00525,lemna minor,South Carolina
PLANT-00525,lemna minor,South Dakota
PLANT-00525,lemna minor,Tennessee
PLANT-00525,lemna minor,Texas
PLANT-00525,lemna minor,Utah
PLANT-00525,lemna minor,Vermont
PLANT-00525,lemna minor,Virginia
PLANT-00525,lemna minor,Washington
PLANT-00525,lemna minor,West Virginia
PLANT-00525,lemna minor,Wisconsin
PLANT-00525,lemna minor,Wyoming
PLANT-00526,lespedeza capitata,Alabama
PLANT-00526,lespedeza capitata,Arkansas
PLANT-00526,lespedeza capitata,Connecticut
PLANT-00526,lespedeza capitata,Delaware
PLANT-00526,lespedeza capitata,Florida
PLANT-00526,lespedeza capitata,Georgia
PLANT-00526,lespedeza capitata,Illinois
PLANT-00526,lespedeza capitata,Indiana
PLANT-00526,lespedeza capitata,Iowa
PLANT-00526,lespedeza capitata,Kansas
PLANT-00526,lespedeza capitata,Kentucky
PLANT-00526,lespedeza capitata,Louisiana
PLANT-00526,lespedeza capitata,Maine
PLANT-00526,lespedeza capitata,Maryland
PLANT-00526,lespedeza capitata,Massachusetts
PLANT-00526,lespedeza capitata,Michigan
PLANT-00526,lespedeza capitata,Minnesota
PLANT-00526,lespedeza capitata,Mississippi
PLANT-00526,lespedeza capitata,Missouri
PLANT-00526,lespedeza capitata,Nebraska
PLANT-00526,lespedeza capitata,New Hampshire
PLANT-00526,lespedeza capitata,New Jersey
PLANT-00526,lespedeza capitata,New York
PLANT-00526,lespedeza capitata,North Carolina
PLANT-00526,lespedeza capitata,Ohio
PLANT-00526,lespedeza capitata,Oklahoma
PLANT-00526,lespedeza capitata,Pennsylvania
PLANT-00526,lespedeza capitata,Rhode Island
PLANT-00526,lespedeza capitata,South Carolina
PLANT-00526,lespedeza capitata,South Dakota
PLANT-00526,lespedeza capitata,Tennessee
PLANT-00526,lespedeza capitata,Texas
PLANT-00526,lespedeza capitata,Vermont
PLANT-00526,lespedeza capitata,Virginia
PLANT-00526,lespedeza capitata,West Virginia
PLANT-00526,lespedeza capitata,Wisconsin
PLANT-00527,leucothoe axillaris,Alabama
PLANT-00527,leucothoe axillaris,Delaware
PLANT-00527,leucothoe axillaris,Florida
PLANT-00527,leucothoe axillaris,Georgia
PLANT-00527,leucothoe axillaris,Kentucky
PLANT-00527,leucothoe axillaris,Louisiana
PLANT-00527,leucothoe axillaris,Mississippi
PLANT-00527,leucothoe axillaris,North Carolina
PLANT-00527,leucothoe axillaris,South Carolina
PLANT-00527,leucothoe axillaris,Virginia
PLANT-00528,leucothoe fontanesiana,Alabama
PLANT-00528,leucothoe fontanesiana,Georgia
PLANT-00528,leucothoe fontanesiana,North Carolina
PLANT-00528,leucothoe fontanesiana,South Carolina
PLANT-00528,leucothoe fontanesiana,Tennessee
PLANT-00528,leucothoe fontanesiana,Virginia
PLANT-00529,liatris aspera,Alabama
PLANT-00529,liatris aspera,Arkansas
PLANT-00529,liatris aspera,Florida
PLANT-00529,liatris aspera,Georgia
PLANT-00529,liatris aspera,Illinois
PLANT-00529,liatris aspera,Indiana
PLANT-00529,liatris aspera,Iowa
PLANT-00529,liatris aspera,Kansas
PLANT-00529,liatris aspera,Kentucky
PLANT-00529,liatris aspera,Louisiana
PLANT-00529,liatris aspera,Michigan
PLANT-00529,liatris aspera,Minnesota
PLANT-00529,liatris aspera,Mississippi
PLANT-00529,liatris aspera,Missouri
PLANT-00529,liatris aspera,Nebraska
PLANT-00529,liatris aspera,North Carolina
PLANT-00529,liatris aspera,North Dakota
PLANT-00529,liatris aspera,Ohio
PLANT-00529,liatris aspera,Oklahoma
PLANT-00529,liatris aspera,South Carolina
PLANT-00529,liatris aspera,South Dakota
PLANT-00529,liatris aspera,Tennessee
PLANT-00529,liatris aspera,Texas
PLANT-00529,liatris aspera,Virginia
PLANT-00529,liatris aspera,West Virginia
PLANT-00529,liatris aspera,Wisconsin
PLANT-00530,liatris cylindracea,Alabama
PLANT-00530,liatris cylindracea,Arkansas
PLANT-00530,liatris cylindracea,Delaware
PLANT-00530,liatris cylindracea,Illinois
PLANT-00530,liatris cylindracea,Indiana
PLANT-00530,liatris cylindracea,Iowa
PLANT-00530,liatris cylindracea,Kansas
PLANT-00530,liatris cylindracea,Kentucky
PLANT-00530,liatris cylindracea,Michigan
PLANT-00530,liatris cylindracea,Minnesota
PLANT-00530,liatris cylindracea,Missouri
PLANT-00530,liatris cylindracea,New York
PLANT-00530,liatris cylindracea,Ohio
PLANT-00530,liatris cylindracea,Tennessee
PLANT-00530,liatris cylindracea,Wisconsin
PLANT-00531,liatris ligulistylis,Colorado
PLANT-00531,liatris ligulistylis,Illinois
PLANT-00531,liatris ligulistylis,Iowa
PLANT-00531,liatris ligulistylis,Minnesota
PLANT-00531,liatris ligulistylis,Missouri
PLANT-00531,liatris ligulistylis,Montana
PLANT-00531,liatris ligulistylis,New Mexico
PLANT-00531,liatris ligulistylis,North Dakota
PLANT-00531,liatris ligulistylis,South Dakota
PLANT-00531,liatris ligulistylis,Wisconsin
PLANT-00531,liatris ligulistylis,Wyoming
PLANT-00532,liatris microcephala,Alabama
PLANT-00532,liatris microcephala,Georgia
PLANT-00532,liatris microcephala,Kentucky
PLANT-00532,liatris microcephala,North Carolina
PLANT-00532,liatris microcephala,South Carolina
PLANT-00532,liatris microcephala,Tennessee
PLANT-00533,liatris mucronata,Arkansas
PLANT-00533,liatris mucronata,Kansas
PLANT-00533,liatris mucronata,Missouri
PLANT-00533,liatris mucronata,Nebraska
PLANT-00533,liatris mucronata,Oklahoma
PLANT-00533,liatris mucronata,Texas
PLANT-00534,liatris pycnostachya,Arkansas
PLANT-00534,liatris pycnostachya,Illinois
PLANT-00534,liatris pycnostachya,Indiana
PLANT-00534,liatris pycnostachya,Iowa
PLANT-00534,liatris pycnostachya,Kansas
PLANT-00534,liatris pycnostachya,Kentucky
PLANT-00534,liatris pycnostachya,Louisiana
PLANT-00534,liatris pycnostachya,Minnesota
PLANT-00534,liatris pycnostachya,Mississippi
PLANT-00534,liatris pycnostachya,Missouri
PLANT-00534,liatris pycnostachya,Nebraska
PLANT-00534,liatris pycnostachya,North Dakota
PLANT-00534,liatris pycnostachya,Oklahoma
PLANT-00534,liatris pycnostachya,South Dakota
PLANT-00534,liatris pycnostachya,Texas
PLANT-00534,liatris pycnostachya,Wisconsin
PLANT-00535,liatris scariosa,Alabama
PLANT-00535,liatris scariosa,Arkansas
PLANT-00535,liatris scariosa,Connecticut
PLANT-00535,liatris scariosa,Delaware
PLANT-00535,liatris scariosa,Georgia
PLANT-00535,liatris scariosa,Illinois
PLANT-00535,liatris scariosa,Indiana
PLANT-00535,liatris scariosa,Maine
PLANT-00535,liatris scariosa,Maryland
PLANT-00535,liatris scariosa,Massachusetts
PLANT-00535,liatris scariosa,Michigan
PLANT-00535,liatris scariosa,Missouri
PLANT-00535,liatris scariosa,New Hampshire
PLANT-00535,liatris scariosa,New Jersey
PLANT-00535,liatris scariosa,New York
PLANT-00535,liatris scariosa,North Carolina
PLANT-00535,liatris scariosa,Ohio
PLANT-00535,liatris scariosa,Pennsylvania
PLANT-00535,liatris scariosa,Rhode Island
PLANT-00535,liatris scariosa,South Carolina
PLANT-00535,liatris scariosa,Tennessee
PLANT-00535,liatris scariosa,Virginia
PLANT-00535,liatris scariosa,West Virginia
PLANT-00535,liatris scariosa,Wisconsin
PLANT-00536,liatris scariosa var. nieuwlandii,Arkansas
PLANT-00536,liatris scariosa var. nieuwlandii,Illinois
PLANT-00536,liatris scariosa var. nieuwlandii,Indiana
PLANT-00536,liatris scariosa var. nieuwlandii,Michigan
PLANT-00536,liatris scariosa var. nieuwlandii,Missouri
PLANT-00536,liatris scariosa var. nieuwlandii,New York
PLANT-00536,liatris scariosa var. nieuwlandii,Ohio
PLANT-00536,liatris scariosa var. nieuwlandii,Pennsylvania
PLANT-00536,liatris scariosa var. nieuwlandii,West Virginia
PLANT-00536,liatris scariosa var. nieuwlandii,Wisconsin
PLANT-00537,liatris spicata,Alabama
PLANT-00537,liatris spicata,Connecticut
PLANT-00537,liatris spicata,Delaware
PLANT-00537,liatris spicata,Florida
PLANT-00537,liatris spicata,Georgia
PLANT-00537,liatris spicata,Illinois
PLANT-00537,liatris spicata,Indiana
PLANT-00537,liatris spicata,Kentucky
PLANT-00537,liatris spicata,Louisiana
PLANT-00537,liatris spicata,Maryland
PLANT-00537,liatris spicata,Massachusetts
PLANT-00537,liatris spicata,Michigan
PLANT-00537,liatris spicata,Mississippi
PLANT-00537,liatris spicata,Missouri
PLANT-00537,liatris spicata,New Jersey
PLANT-00537,liatris spicata,North Carolina
PLANT-00537,liatris spicata,Ohio
PLANT-00537,liatris spicata,Pennsylvania
PLANT-00537,liatris spicata,South Carolina
PLANT-00537,liatris spicata,Tennessee
PLANT-00537,liatris spicata,Virginia
PLANT-00537,liatris spicata,West Virginia
PLANT-00537,liatris spicata,Wisconsin
PLANT-00538,lilium michiganense,Alabama
PLANT-00538,lilium michiganense,Arkansas
PLANT-00538,lilium michiganense,Georgia
PLANT-00538,lilium michiganense,Illinois
PLANT-00538,lilium michiganense,Indiana
PLANT-00538,lilium michiganense,Iowa
PLANT-00538,lilium michiganense,Kansas
PLANT-00538,lilium michiganense,Kentucky
PLANT-00538,lilium michiganense,Michigan
PLANT-00538,lilium michiganense,Minnesota
PLANT-00538,lilium michiganense,Missouri
PLANT-00538,lilium michiganense,Nebraska
PLANT-00538,lilium michiganense,New York
PLANT-00538,lilium michiganense,Ohio
PLANT-00538,lilium michiganense,Oklahoma
PLANT-00538,lilium michiganense,South Dakota
PLANT-00538,lilium michiganense,Tennessee
PLANT-00538,lilium michiganense,Wisconsin
PLANT-00539,lilium superbum,Alabama
PLANT-00539,lilium superbum,Arkansas
PLANT-00539,lilium superbum,Connecticut
PLANT-00539,lilium superbum,Delaware
PLANT-00539,lilium superbum,Florida
PLANT-00539,lilium superbum,Georgia
PLANT-00539,lilium superbum,Illinois
PLANT-00539,lilium superbum,Indiana
PLANT-00539,lilium superbum,Kentucky
PLANT-00539,lilium superbum,Louisiana
PLANT-00539,lilium superbum,Maryland
PLANT-00539,lilium superbum,Minnesota
PLANT-00539,lilium superbum,Mississippi
PLANT-00539,lilium superbum,Missouri
PLANT-00539,lilium superbum,New Hampshire
PLANT-00539,lilium superbum,New York
PLANT-00539,lilium superbum,North Carolina
PLANT-00539,lilium superbum,Ohio
PLANT-00539,lilium superbum,Pennsylvania
PLANT-00539,lilium superbum,Rhode Island
PLANT-00539,lilium superbum,Tennessee
PLANT-00539,lilium superbum,Vermont
PLANT-00539,lilium superbum,Virginia
PLANT-00539,lilium superbum,West Virginia
PLANT-00540,lindera benzoin,Alabama
PLANT-00540,lindera benzoin,Arkansas
PLANT-00540,lindera benzoin,Connecticut
PLANT-00540,lindera benzoin,Delaware
PLANT-00540,lindera benzoin,Florida
PLANT-00540,lindera benzoin,Georgia
PLANT-00540,lindera benzoin,Illinois
PLANT-00540,lindera benzoin,Indiana
PLANT-00540,lindera benzoin,Iowa
PLANT-00540,lindera benzoin,Kansas
PLANT-00540,lindera benzoin,Kentucky
PLANT-00540,lindera benzoin,Louisiana
PLANT-00540,lindera benzoin,Maine
PLANT-00540,lindera benzoin,Maryland
PLANT-00540,lindera benzoin,Massachusetts
PLANT-00540,lindera benzoin,Michigan
PLANT-00540,lindera benzoin,Mississippi
PLANT-00540,lindera benzoin,Missouri
PLANT-00540,lindera benzoin,New Hampshire
PLANT-00540,lindera benzoin,New Jersey
PLANT-00540,lindera benzoin,New York
PLANT-00540,lindera benzoin,North Carolina
PLANT-00540,lindera benzoin,Ohio
PLANT-00540,lindera benzoin,Oklahoma
PLANT-00540,lindera benzoin,Pennsylvania
PLANT-00540,lindera benzoin,Rhode Island
PLANT-00540,lindera benzoin,South Carolina
PLANT-00540,lindera benzoin,Tennessee
PLANT-00540,lindera benzoin,Texas
PLANT-00540,lindera benzoin,Vermont
PLANT-00540,lindera benzoin,Virginia
PLANT-00540,lindera benzoin,West Virginia
PLANT-00541,liquidambar styraciflua,Alabama
PLANT-00541,liquidambar styraciflua,Arkansas
PLANT-00541,liquidambar styraciflua,California
PLANT-00541,liquidambar styraciflua,Connecticut
PLANT-00541,liquidambar styraciflua,Delaware
PLANT-00541,liquidambar styraciflua,Florida
PLANT-00541,liquidambar styraciflua,Georgia
PLANT-00541,liquidambar styraciflua,Illinois
PLANT-00541,liquidambar styraciflua,Indiana
PLANT-00541,liquidambar styraciflua,Kentucky
PLANT-00541,liquidambar styraciflua,Louisiana
PLANT-00541,liquidambar styraciflua,Maryland
PLANT-00541,liquidambar styraciflua,Massachusetts
PLANT-00541,liquidambar styraciflua,Mississippi
PLANT-00541,liquidambar styraciflua,Missouri
PLANT-00541,liquidambar styraciflua,New Jersey
PLANT-00541,liquidambar styraciflua,New York
PLANT-00541,liquidambar styraciflua,North Carolina
PLANT-00541,liquidambar styraciflua,Ohio
PLANT-00541,liquidambar styraciflua,Oklahoma
PLANT-00541,liquidambar styraciflua,Pennsylvania
PLANT-00541,liquidambar styraciflua,Rhode Island
PLANT-00541,liquidambar styraciflua,South Carolina
PLANT-00541,liquidambar styraciflua,Tennessee
PLANT-00541,liquidambar styraciflua,Texas
PLANT-00541,liquidambar styraciflua,Virginia
PLANT-00541,liquidambar styraciflua,West Virginia
PLANT-00542,liriodendron tulipifera,Alabama
PLANT-00542,liriodendron tulipifera,Arkansas
PLANT-00542,liriodendron tulipifera,Connecticut
PLANT-00542,liriodendron tulipifera,Delaware
PLANT-00542,liriodendron tulipifera,Florida
PLANT-00542,liriodendron tulipifera,Georgia
PLANT-00542,liriodendron tulipifera,Illinois
PLANT-00542,liriodendron tulipifera,Indiana
PLANT-00542,liriodendron tulipifera,Kentucky
PLANT-00542,liriodendron tulipifera,Louisiana
PLANT-00542,liriodendron tulipifera,Maryland
PLANT-00542,liriodendron tulipifera,Massachusetts
PLANT-00542,liriodendron tulipifera,Michigan
PLANT-00542,liriodendron tulipifera,Mississippi
PLANT-00542,liriodendron tulipifera,Missouri
PLANT-00542,liriodendron tulipifera,New Jersey
PLANT-00542,liriodendron tulipifera,New York
PLANT-00542,liriodendron tulipifera,North Carolina
PLANT-00542,liriodendron tulipifera,Ohio
PLANT-00542,liriodendron tulipifera,Pennsylvania
PLANT-00542,liriodendron tulipifera,Rhode Island
PLANT-00542,liriodendron tulipifera,South Carolina
PLANT-00542,liriodendron tulipifera,Tennessee
PLANT-00542,liriodendron tulipifera,Vermont
PLANT-00542,liriodendron tulipifera,Virginia
PLANT-00542,liriodendron tulipifera,West Virginia
PLANT-00543,lobelia cardinalis,Alabama
PLANT-00543,lobelia cardinalis,Arizona
PLANT-00543,lobelia cardinalis,Arkansas
PLANT-00543,lobelia cardinalis,California
PLANT-00543,lobelia cardinalis,Colorado
PLANT-00543,lobelia cardinalis,Connecticut
PLANT-00543,lobelia cardinalis,Delaware
PLANT-00543,lobelia cardinalis,Florida
PLANT-00543,lobelia cardinalis,Georgia
PLANT-00543,lobelia cardinalis,Illinois
PLANT-00543,lobelia cardinalis,Indiana
PLANT-00543,lobelia cardinalis,Iowa
PLANT-00543,lobelia cardinalis,Kansas
PLANT-00543,lobelia cardinalis,Kentucky
PLANT-00543,lobelia cardinalis,Louisiana
PLANT-00543,lobelia cardinalis,Maine
PLANT-00543,lobelia cardinalis,Maryland
PLANT-00543,lobelia cardinalis,Michigan
PLANT-00543,lobelia cardinalis,Minnesota
PLANT-00543,lobelia cardinalis,Mississippi
PLANT-00543,lobelia cardinalis,Missouri
PLANT-00543,lobelia cardinalis,Nebraska
PLANT-00543,lobelia cardinalis,Nevada
PLANT-00543,lobelia cardinalis,New Hampshire
PLANT-00543,lobelia cardinalis,New Jersey
PLANT-00543,lobelia cardinalis,New Mexico
PLANT-00543,lobelia cardinalis,New York
PLANT-00543,lobelia cardinalis,North Carolina
PLANT-00543,lobelia cardinalis,Ohio
PLANT-00543,lobelia cardinalis,Oklahoma
PLANT-00543,lobelia cardinalis,Pennsylvania
PLANT-00543,lobelia cardinalis,Rhode Island
PLANT-00543,lobelia cardinalis,South Carolina
PLANT-00543,lobelia cardinalis,Tennessee
PLANT-00543,lobelia cardinalis,Texas
PLANT-00543,lobelia cardinalis,Utah
PLANT-00543,lobelia cardinalis,Vermont
PLANT-00543,lobelia cardinalis,Virginia
PLANT-00543,lobelia cardinalis,West Virginia
PLANT-00543,lobelia cardinalis,Wisconsin
PLANT-00544,lobelia siphilitica,Alabama
PLANT-00544,lobelia siphilitica,Arkansas
PLANT-00544,lobelia siphilitica,Colorado
PLANT-00544,lobelia siphilitica,Connecticut
PLANT-00544,lobelia siphilitica,Delaware
PLANT-00544,lobelia siphilitica,Georgia
PLANT-00544,lobelia siphilitica,Illinois
PLANT-00544,lobelia siphilitica,Indiana
PLANT-00544,lobelia siphilitica,Iowa
PLANT-00544,lobelia siphilitica,Kansas
PLANT-00544,lobelia siphilitica,Kentucky
PLANT-00544,lobelia siphilitica,Louisiana
PLANT-00544,lobelia siphilitica,Maine
PLANT-00544,lobelia siphilitica,Maryland
PLANT-00544,lobelia siphilitica,Michigan
PLANT-00544,lobelia siphilitica,Minnesota
PLANT-00544,lobelia siphilitica,Mississippi
PLANT-00544,lobelia siphilitica,Missouri
PLANT-00544,lobelia siphilitica,Nebraska
PLANT-00544,lobelia siphilitica,New Hampshire
PLANT-00544,lobelia siphilitica,New Jersey
PLANT-00544,lobelia siphilitica,New York
PLANT-00544,lobelia siphilitica,North Carolina
PLANT-00544,lobelia siphilitica,North Dakota
PLANT-00544,lobelia siphilitica,Ohio
PLANT-00544,lobelia siphilitica,Oklahoma
PLANT-00544,lobelia siphilitica,South Carolina
PLANT-00544,lobelia siphilitica,South Dakota
PLANT-00544,lobelia siphilitica,Tennessee
PLANT-00544,lobelia siphilitica,Texas
PLANT-00544,lobelia siphilitica,Vermont
PLANT-00544,lobelia siphilitica,Virginia
PLANT-00544,lobelia siphilitica,West Virginia
PLANT-00544,lobelia siphilitica,Wisconsin
PLANT-00544,lobelia siphilitica,Wyoming
PLANT-00545,lobelia ã— speciosa,Illinois
PLANT-00545,lobelia ã— speciosa,Missouri
PLANT-00546,lonicera caerulea,California
PLANT-00546,lonicera caerulea,Idaho
PLANT-00546,lonicera caerulea,Montana
PLANT-00546,lonicera caerulea,Nevada
PLANT-00546,lonicera caerulea,Oregon
PLANT-00546,lonicera caerulea,Pennsylvania
PLANT-00546,lonicera caerulea,Washington
PLANT-00546,lonicera caerulea,Wisconsin
